epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1079.43,1.61742,2.47559,1.60984,0.11153,0.33804,0.10547,0.0345,1.97858,35.4439,2.0303,0.000472725,0.000472725,0.000472725
